date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2020-12-01,-13.73,4.83,30,"1990-12-01 2019-12-01",85.85,6.26,30,"1990-12-01 2019-12-01",-10.09,4.6,30,"1990-12-01 2019-12-01",18.13,1.97,30,"1990-12-01 2019-12-01",-22.25,5.14,30,"1990-12-01 2019-12-01",71.1,6.8,30,"1990-12-01 2019-12-01",-19.77,4.52,30,"1990-12-01 2019-12-01",1.68,0.95,30,"1990-12-01 2019-12-01",15.1,9.66,30,"1990-12-01 2019-12-01",,,,,,,,,18.8,9.66,25,"1990-12-01 2019-12-01",,,,
2020-11-01,-7.23,3.37,30,"1990-11-01 2019-11-01",89.79,4.06,30,"1990-11-01 2019-11-01",-3.22,3.46,30,"1990-11-01 2019-11-01",19.27,1.76,30,"1990-11-01 2019-11-01",-13.9,3.92,30,"1990-11-01 2019-11-01",69.42,5.03,30,"1990-11-01 2019-11-01",-11.8,3.53,30,"1990-11-01 2019-11-01",2.12,1.11,30,"1990-11-01 2019-11-01",17.61,10.61,30,"1990-11-01 2019-11-01",,,,,,,,,7.7,4.28,22,"1990-11-01 2019-11-01",,,,
2020-10-01,0.62,1.6,30,"1990-10-01 2019-10-01",90.91,4.4,30,"1990-10-01 2019-10-01",7.53,2.68,30,"1990-10-01 2019-10-01",20.78,2.08,30,"1990-10-01 2019-10-01",-4.64,1.87,30,"1990-10-01 2019-10-01",56.74,8.33,30,"1990-10-01 2019-10-01",-2.23,1.74,30,"1990-10-01 2019-10-01",2.25,1.1,30,"1990-10-01 2019-10-01",23.41,14.95,30,"1990-10-01 2019-10-01",,,,,,,,,1.1,1.52,16,"1990-10-01 2011-10-01",,,,
2020-09-01,7.57,1.86,30,"1990-09-01 2019-09-01",92.56,4.76,30,"1990-09-01 2019-09-01",16.5,2.58,30,"1990-09-01 2019-09-01",21.46,1.68,30,"1990-09-01 2019-09-01",1.69,1.94,30,"1990-09-01 2019-09-01",49.05,6.11,30,"1990-09-01 2019-09-01",3.76,1.76,30,"1990-09-01 2019-09-01",1.86,1.06,30,"1990-09-01 2019-09-01",42.27,28.24,30,"1990-09-01 2019-09-01",,,,,,,,,0.1,0.26,17,"1990-09-01 2009-09-01",,,,
2020-08-01,12.56,1.38,30,"1990-08-01 2019-08-01",92.55,4.18,30,"1990-08-01 2019-08-01",22.56,1.99,30,"1990-08-01 2019-08-01",20.74,1.92,30,"1990-08-01 2019-08-01",6.85,1.33,30,"1990-08-01 2019-08-01",45.85,5.6,30,"1990-08-01 2019-08-01",9.07,1.29,30,"1990-08-01 2019-08-01",1.53,1.01,30,"1990-08-01 2019-08-01",57.06,36.41,30,"1990-08-01 2019-08-01",,,,,,,,,0,0,18,"1990-08-01 2007-08-01",,,,
2020-07-01,13.58,1.34,30,"1990-07-01 2019-07-01",91.1,3.78,30,"1990-07-01 2019-07-01",24.15,1.48,30,"1990-07-01 2019-07-01",21.15,1.72,30,"1990-07-01 2019-07-01",7.95,1.19,30,"1990-07-01 2019-07-01",43.73,4.48,30,"1990-07-01 2019-07-01",10.84,1.03,30,"1990-07-01 2019-07-01",1.54,1.02,30,"1990-07-01 2019-07-01",78.65,35.35,30,"1990-07-01 2019-07-01",,,,,,,,,0,0,17,"1990-07-01 2007-07-01",,,,
2020-06-01,10.42,1.31,30,"1990-06-01 2019-06-01",88.07,5.33,30,"1990-06-01 2019-06-01",21.85,1.36,30,"1990-06-01 2019-06-01",21.44,2.39,30,"1990-06-01 2019-06-01",4.26,1.61,30,"1990-06-01 2019-06-01",40.37,5.53,30,"1990-06-01 2019-06-01",8.31,1.25,30,"1990-06-01 2019-06-01",1.8,1.06,30,"1990-06-01 2019-06-01",77.54,41.76,30,"1990-06-01 2019-06-01",,,,,,,,,0,0,18,"1990-06-01 2007-06-01",,,,
2020-05-01,3.76,1.81,30,"1990-05-01 2019-05-01",81.87,6.51,30,"1990-05-01 2019-05-01",17.44,2.25,30,"1990-05-01 2019-05-01",23.61,2.14,30,"1990-05-01 2019-05-01",-2.75,1.89,30,"1990-05-01 2019-05-01",32.5,5.3,30,"1990-05-01 2019-05-01",2.9,1.6,30,"1990-05-01 2019-05-01",2.52,1.08,30,"1990-05-01 2019-05-01",29.1,19.09,30,"1990-05-01 2019-05-01",,,,,,,,,0.4,0.84,18,"1990-05-01 2011-05-01",,,,
2020-04-01,-2.28,1.66,30,"1990-04-01 2019-04-01",81.3,5.16,30,"1990-04-01 2019-04-01",9.56,2.65,30,"1990-04-01 2019-04-01",23.18,1.91,30,"1990-04-01 2019-04-01",-8.84,1.96,30,"1990-04-01 2019-04-01",36.21,4.97,30,"1990-04-01 2019-04-01",-3.51,2.1,30,"1990-04-01 2019-04-01",2.91,1.39,30,"1990-04-01 2019-04-01",18.59,10.38,30,"1990-04-01 2019-04-01",,,,,,,,,8,9.19,26,"1990-04-01 2019-04-01",,,,
2020-03-01,-8.27,2.81,30,"1990-03-01 2019-03-01",82.47,5.96,30,"1990-03-01 2019-03-01",0.84,3.42,30,"1990-03-01 2019-03-01",21.41,1.7,30,"1990-03-01 2019-03-01",-16.65,3.88,30,"1990-03-01 2019-03-01",45.69,5.44,30,"1990-03-01 2019-03-01",-12.9,3.98,30,"1990-03-01 2019-03-01",2.34,0.98,30,"1990-03-01 2019-03-01",15.69,10.36,30,"1990-03-01 2019-03-01",,,,,,,,,25.3,14.03,27,"1990-03-01 2019-03-01",,,,
2020-02-01,-12.95,4.21,30,"1990-02-01 2019-02-01",84.04,6.64,30,"1990-02-01 2019-02-01",-7.01,4.43,30,"1990-02-01 2019-02-01",19.21,2.09,30,"1990-02-01 2019-02-01",-22.57,5.13,30,"1990-02-01 2019-02-01",59.17,6.52,30,"1990-02-01 2019-02-01",-19.57,4.72,30,"1990-02-01 2019-02-01",1.75,1.02,30,"1990-02-01 2019-02-01",12.58,9.03,30,"1990-02-01 2019-02-01",,,,,,,,,31.5,13.05,27,"1990-02-01 2019-02-01",,,,
2020-01-01,-15.55,4.38,30,"1990-01-01 2019-01-01",83.96,6.53,30,"1990-01-01 2019-01-01",-11.45,3.8,30,"1990-01-01 2019-01-01",18.52,2.5,30,"1990-01-01 2019-01-01",-24.73,4.48,30,"1990-01-01 2019-01-01",67.91,5.65,30,"1990-01-01 2019-01-01",-21.92,3.6,30,"1990-01-01 2019-01-01",1.59,1.04,30,"1990-01-01 2019-01-01",15.99,8.74,30,"1990-01-01 2019-01-01",,,,,,,,,27.5,11.68,27,"1990-01-01 2019-01-01",,,,
2019-12-01,-13.87,4.83,30,"1989-12-01 2018-12-01",85.62,6.32,30,"1989-12-01 2018-12-01",-10.21,4.6,30,"1989-12-01 2018-12-01",18.13,1.97,30,"1989-12-01 2018-12-01",-22.42,5.17,30,"1989-12-01 2018-12-01",70.73,6.91,30,"1989-12-01 2018-12-01",-19.9,4.54,30,"1989-12-01 2018-12-01",1.64,0.97,30,"1989-12-01 2018-12-01",15.85,9.53,30,"1989-12-01 2018-12-01",,,,,,,,,19.9,9.65,25,"1989-12-01 2018-12-01",,,,
2019-11-01,-7.37,3.44,30,"1989-11-01 2018-11-01",89.59,4.2,30,"1989-11-01 2018-11-01",-3.36,3.54,30,"1989-11-01 2018-11-01",19.34,1.83,30,"1989-11-01 2018-11-01",-14.17,4.11,30,"1989-11-01 2018-11-01",69.39,5.03,30,"1989-11-01 2018-11-01",-12.05,3.7,30,"1989-11-01 2018-11-01",2.05,1.07,30,"1989-11-01 2018-11-01",18.72,11.3,30,"1989-11-01 2018-11-01",,,,,,,,,8.5,4.93,22,"1989-11-01 2018-11-01",,,,
2019-10-01,0.64,1.59,30,"1989-10-01 2018-10-01",90.72,4.51,30,"1989-10-01 2018-10-01",7.56,2.67,30,"1989-10-01 2018-10-01",20.71,2.04,30,"1989-10-01 2018-10-01",-4.62,1.87,30,"1989-10-01 2018-10-01",56.69,8.34,30,"1989-10-01 2018-10-01",-2.21,1.73,30,"1989-10-01 2018-10-01",2.14,1.06,30,"1989-10-01 2018-10-01",22.92,14.91,30,"1989-10-01 2018-10-01",,,,,,,,,1,1.49,17,"1989-10-01 2011-10-01",,,,
2019-09-01,7.57,1.86,30,"1989-09-01 2018-09-01",92.57,4.76,30,"1989-09-01 2018-09-01",16.47,2.6,30,"1989-09-01 2018-09-01",21.39,1.72,30,"1989-09-01 2018-09-01",1.64,1.93,30,"1989-09-01 2018-09-01",49.13,6.14,30,"1989-09-01 2018-09-01",3.72,1.75,30,"1989-09-01 2018-09-01",1.79,1.05,30,"1989-09-01 2018-09-01",43.95,28.44,30,"1989-09-01 2018-09-01",,,,,,,,,0.1,0.26,18,"1989-09-01 2009-09-01",,,,
2019-08-01,12.62,1.4,30,"1989-08-01 2018-08-01",92.37,4.2,30,"1989-08-01 2018-08-01",22.69,1.93,30,"1989-08-01 2018-08-01",20.52,2.03,30,"1989-08-01 2018-08-01",6.9,1.36,30,"1989-08-01 2018-08-01",45.56,5.33,30,"1989-08-01 2018-08-01",9.16,1.34,30,"1989-08-01 2018-08-01",1.43,0.95,30,"1989-08-01 2018-08-01",54.99,36.25,30,"1989-08-01 2018-08-01",,,,,,,,,0,0,19,"1989-08-01 2007-08-01",,,,
2019-07-01,13.6,1.34,30,"1989-07-01 2018-07-01",90.88,3.87,30,"1989-07-01 2018-07-01",24.22,1.47,30,"1989-07-01 2018-07-01",21.09,1.74,30,"1989-07-01 2018-07-01",7.99,1.19,30,"1989-07-01 2018-07-01",43.66,4.47,30,"1989-07-01 2018-07-01",10.88,1.04,30,"1989-07-01 2018-07-01",1.46,1.02,30,"1989-07-01 2018-07-01",79.26,35.67,30,"1989-07-01 2018-07-01",,,,,,,,,0,0,18,"1989-07-01 2007-07-01",,,,
2019-06-01,10.42,1.31,30,"1989-06-01 2018-06-01",87.95,5.32,30,"1989-06-01 2018-06-01",21.83,1.38,30,"1989-06-01 2018-06-01",21.34,2.38,30,"1989-06-01 2018-06-01",4.25,1.6,30,"1989-06-01 2018-06-01",40.46,5.6,30,"1989-06-01 2018-06-01",8.3,1.25,30,"1989-06-01 2018-06-01",1.72,1,30,"1989-06-01 2018-06-01",76.88,41.37,30,"1989-06-01 2018-06-01",,,,,,,,,0,0,19,"1989-06-01 2007-06-01",,,,
2019-05-01,3.84,1.75,30,"1989-05-01 2018-05-01",82,6.44,30,"1989-05-01 2018-05-01",17.43,2.25,30,"1989-05-01 2018-05-01",23.48,2.22,30,"1989-05-01 2018-05-01",-2.69,1.86,30,"1989-05-01 2018-05-01",32.76,5.34,30,"1989-05-01 2018-05-01",2.95,1.59,30,"1989-05-01 2018-05-01",2.44,1.11,30,"1989-05-01 2018-05-01",31.49,20.47,30,"1989-05-01 2018-05-01",,,,,,,,,0.4,0.82,19,"1989-05-01 2011-05-01",,,,
2019-04-01,-2.37,1.69,30,"1989-04-01 2018-04-01",81.11,5.21,30,"1989-04-01 2018-04-01",9.53,2.66,30,"1989-04-01 2018-04-01",22.93,2.03,30,"1989-04-01 2018-04-01",-8.89,1.98,30,"1989-04-01 2018-04-01",36.19,4.97,30,"1989-04-01 2018-04-01",-3.58,2.11,30,"1989-04-01 2018-04-01",2.81,1.42,30,"1989-04-01 2018-04-01",18.35,10.61,30,"1989-04-01 2018-04-01",,,,,,,,,8.1,9.16,26,"1989-04-01 2018-04-01",,,,
2019-03-01,-8.52,3.05,30,"1989-03-01 2018-03-01",82.42,6.01,30,"1989-03-01 2018-03-01",0.51,3.61,30,"1989-03-01 2018-03-01",21.35,1.72,30,"1989-03-01 2018-03-01",-17.03,4.14,30,"1989-03-01 2018-03-01",45.72,5.41,30,"1989-03-01 2018-03-01",-13.25,4.16,30,"1989-03-01 2018-03-01",2.29,0.96,30,"1989-03-01 2018-03-01",16.35,10.31,30,"1989-03-01 2018-03-01",,,,,,,,,25.6,14.17,27,"1989-03-01 2018-03-01",,,,
2019-02-01,-12.79,3.97,30,"1989-02-01 2018-02-01",83.92,6.76,30,"1989-02-01 2018-02-01",-6.77,4.1,30,"1989-02-01 2018-02-01",19.31,2.11,30,"1989-02-01 2018-02-01",-22.37,4.84,30,"1989-02-01 2018-02-01",58.7,7.01,30,"1989-02-01 2018-02-01",-19.32,4.37,30,"1989-02-01 2018-02-01",1.75,1.02,30,"1989-02-01 2018-02-01",12.69,8.92,30,"1989-02-01 2018-02-01",,,,,,,,,30.7,13.01,27,"1989-02-01 2018-02-01",,,,
2019-01-01,-15.55,4.38,30,"1989-01-01 2018-01-01",83.77,6.59,30,"1989-01-01 2018-01-01",-11.38,3.81,30,"1989-01-01 2018-01-01",18.48,2.47,30,"1989-01-01 2018-01-01",-24.79,4.49,30,"1989-01-01 2018-01-01",67.57,5.84,30,"1989-01-01 2018-01-01",-21.93,3.6,30,"1989-01-01 2018-01-01",1.55,0.99,30,"1989-01-01 2018-01-01",16.48,8.52,30,"1989-01-01 2018-01-01",,,,,,,,,27.7,11.75,27,"1989-01-01 2018-01-01",,,,
2018-12-01,-13.93,4.81,30,"1988-12-01 2017-12-01",85.47,6.33,30,"1988-12-01 2017-12-01",-10.26,4.58,30,"1988-12-01 2017-12-01",18.01,1.97,30,"1988-12-01 2017-12-01",-22.52,5.12,30,"1988-12-01 2017-12-01",70.5,7.02,30,"1988-12-01 2017-12-01",-19.96,4.5,30,"1988-12-01 2017-12-01",1.59,0.98,30,"1988-12-01 2017-12-01",16.32,9.16,30,"1988-12-01 2017-12-01",,,,,,,,,20,9.71,25,"1988-12-01 2017-12-01",,,,
2018-11-01,-7.33,3.43,30,"1988-11-01 2017-11-01",89.73,4.22,30,"1988-11-01 2017-11-01",-3.33,3.52,30,"1988-11-01 2017-11-01",19.24,1.83,30,"1988-11-01 2017-11-01",-14.2,4.11,30,"1988-11-01 2017-11-01",69.47,5.12,30,"1988-11-01 2017-11-01",-12.08,3.7,30,"1988-11-01 2017-11-01",1.91,0.94,30,"1988-11-01 2017-11-01",19.62,10.96,30,"1988-11-01 2017-11-01",,,,,,,,,9,5.68,22,"1988-11-01 2017-11-01",,,,
2018-10-01,0.74,1.51,30,"1988-10-01 2017-10-01",90.79,4.47,30,"1988-10-01 2017-10-01",7.65,2.68,30,"1988-10-01 2017-10-01",20.6,2.12,30,"1988-10-01 2017-10-01",-4.54,1.79,30,"1988-10-01 2017-10-01",56.84,8.26,30,"1988-10-01 2017-10-01",-2.15,1.67,30,"1988-10-01 2017-10-01",2.09,1.07,30,"1988-10-01 2017-10-01",23.73,14.54,30,"1988-10-01 2017-10-01",,,,,,,,,1.2,1.54,18,"1988-10-01 2011-10-01",,,,
2018-09-01,7.71,1.55,30,"1988-09-01 2017-09-01",92.48,4.81,30,"1988-09-01 2017-09-01",16.67,2.28,30,"1988-09-01 2017-09-01",21.41,1.72,30,"1988-09-01 2017-09-01",1.78,1.64,30,"1988-09-01 2017-09-01",48.94,6.22,30,"1988-09-01 2017-09-01",3.88,1.42,30,"1988-09-01 2017-09-01",1.71,1,30,"1988-09-01 2017-09-01",43.31,28.92,30,"1988-09-01 2017-09-01",,,,,,,,,0.1,0.25,19,"1988-09-01 2009-09-01",,,,
2018-08-01,12.62,1.39,30,"1988-08-01 2017-08-01",92.45,4.15,30,"1988-08-01 2017-08-01",22.71,1.93,30,"1988-08-01 2017-08-01",20.48,2.04,30,"1988-08-01 2017-08-01",6.92,1.35,30,"1988-08-01 2017-08-01",45.53,5.32,30,"1988-08-01 2017-08-01",9.15,1.34,30,"1988-08-01 2017-08-01",1.35,0.87,30,"1988-08-01 2017-08-01",57.38,36.7,30,"1988-08-01 2017-08-01",,,,,,,,,0,0,20,"1988-08-01 2007-08-01",,,,
2018-07-01,13.57,1.35,30,"1988-07-01 2017-07-01",90.83,3.88,30,"1988-07-01 2017-07-01",24.18,1.5,30,"1988-07-01 2017-07-01",21.04,1.69,30,"1988-07-01 2017-07-01",7.94,1.19,30,"1988-07-01 2017-07-01",43.71,4.5,30,"1988-07-01 2017-07-01",10.85,1.02,30,"1988-07-01 2017-07-01",1.41,0.95,30,"1988-07-01 2017-07-01",79,35.35,30,"1988-07-01 2017-07-01",,,,,,,,,0,0,19,"1988-07-01 2007-07-01",,,,
2018-06-01,10.42,1.31,30,"1988-06-01 2017-06-01",87.85,5.33,30,"1988-06-01 2017-06-01",21.84,1.38,30,"1988-06-01 2017-06-01",21.28,2.34,30,"1988-06-01 2017-06-01",4.21,1.56,30,"1988-06-01 2017-06-01",40.44,5.58,30,"1988-06-01 2017-06-01",8.29,1.24,30,"1988-06-01 2017-06-01",1.69,0.95,30,"1988-06-01 2017-06-01",75.64,40.1,30,"1988-06-01 2017-06-01",,,,,,,,,0,0,20,"1988-06-01 2007-06-01",,,,
2018-05-01,3.81,1.73,30,"1988-05-01 2017-05-01",82.22,6.29,30,"1988-05-01 2017-05-01",17.28,2.11,30,"1988-05-01 2017-05-01",23.34,2.16,30,"1988-05-01 2017-05-01",-2.72,1.84,30,"1988-05-01 2017-05-01",33.11,5.08,30,"1988-05-01 2017-05-01",2.87,1.48,30,"1988-05-01 2017-05-01",2.35,1.12,30,"1988-05-01 2017-05-01",31.9,20.05,30,"1988-05-01 2017-05-01",,,,,,,,,0.4,0.8,20,"1988-05-01 2011-05-01",,,,
2018-04-01,-2.28,1.6,30,"1988-04-01 2017-04-01",81.08,5.25,30,"1988-04-01 2017-04-01",9.66,2.61,30,"1988-04-01 2017-04-01",22.87,2,30,"1988-04-01 2017-04-01",-8.76,1.89,30,"1988-04-01 2017-04-01",36.19,4.97,30,"1988-04-01 2017-04-01",-3.43,2.01,30,"1988-04-01 2017-04-01",2.74,1.41,30,"1988-04-01 2017-04-01",19.17,10.37,30,"1988-04-01 2017-04-01",,,,,,,,,7.6,8.75,26,"1988-04-01 2017-04-01",,,,
2018-03-01,-8.36,3.13,30,"1988-03-01 2017-03-01",82.65,6.17,30,"1988-03-01 2017-03-01",0.66,3.6,30,"1988-03-01 2017-03-01",21.27,1.75,30,"1988-03-01 2017-03-01",-16.87,4.22,30,"1988-03-01 2017-03-01",45.74,5.43,30,"1988-03-01 2017-03-01",-13.11,4.19,30,"1988-03-01 2017-03-01",2.2,0.89,30,"1988-03-01 2017-03-01",16.7,10.19,30,"1988-03-01 2017-03-01",,,,,,,,,25.4,14.05,27,"1988-03-01 2017-03-01",,,,
2018-02-01,-12.78,3.97,30,"1988-02-01 2017-02-01",83.8,6.77,30,"1988-02-01 2017-02-01",-6.69,4.05,30,"1988-02-01 2017-02-01",19.12,1.88,30,"1988-02-01 2017-02-01",-22.39,4.85,30,"1988-02-01 2017-02-01",58.61,7.05,30,"1988-02-01 2017-02-01",-19.29,4.36,30,"1988-02-01 2017-02-01",1.66,0.93,30,"1988-02-01 2017-02-01",12.98,8.76,30,"1988-02-01 2017-02-01",,,,,,,,,31.1,13.31,27,"1988-02-01 2017-02-01",,,,
2018-01-01,-15.64,4.39,30,"1988-01-01 2017-01-01",83.61,6.57,30,"1988-01-01 2017-01-01",-11.47,3.84,30,"1988-01-01 2017-01-01",18.37,2.41,30,"1988-01-01 2017-01-01",-24.94,4.51,30,"1988-01-01 2017-01-01",67.32,5.76,30,"1988-01-01 2017-01-01",-22.03,3.63,30,"1988-01-01 2017-01-01",1.45,0.9,30,"1988-01-01 2017-01-01",17.21,8.95,30,"1988-01-01 2017-01-01",,,,,,,,,27.6,11.72,27,"1988-01-01 2017-01-01",,,,
2017-12-01,-13.85,4.87,30,"1987-12-01 2016-12-01",85.64,6.45,30,"1987-12-01 2016-12-01",-10.22,4.6,30,"1987-12-01 2016-12-01",17.95,1.93,30,"1987-12-01 2016-12-01",-22.4,5.2,30,"1987-12-01 2016-12-01",70.77,7.12,30,"1987-12-01 2016-12-01",-19.84,4.57,30,"1987-12-01 2016-12-01",1.57,0.97,30,"1987-12-01 2016-12-01",16.69,9.39,30,"1987-12-01 2016-12-01",,,,,,,,,19.6,9.71,25,"1987-12-01 2016-12-01",,,,
2017-11-01,-7.12,3.42,30,"1987-11-01 2016-11-01",89.75,4.21,30,"1987-11-01 2016-11-01",-3.05,3.5,30,"1987-11-01 2016-11-01",19.17,1.75,30,"1987-11-01 2016-11-01",-13.96,4.13,30,"1987-11-01 2016-11-01",69.28,5.17,30,"1987-11-01 2016-11-01",-11.83,3.71,30,"1987-11-01 2016-11-01",1.87,0.94,30,"1987-11-01 2016-11-01",19.09,11.2,30,"1987-11-01 2016-11-01",,,,,,,,,8.6,5.8,22,"1987-11-01 2016-11-01",,,,
2017-10-01,0.71,1.51,30,"1987-10-01 2016-10-01",90.59,4.59,30,"1987-10-01 2016-10-01",7.68,2.68,30,"1987-10-01 2016-10-01",20.48,1.85,30,"1987-10-01 2016-10-01",-4.59,1.78,30,"1987-10-01 2016-10-01",56.56,8.28,30,"1987-10-01 2016-10-01",-2.14,1.67,30,"1987-10-01 2016-10-01",2.04,1,30,"1987-10-01 2016-10-01",23.08,13.78,30,"1987-10-01 2016-10-01",,,,,,,,,1.1,1.52,19,"1987-10-01 2011-10-01",,,,
2017-09-01,7.74,1.56,30,"1987-09-01 2016-09-01",92.44,4.84,30,"1987-09-01 2016-09-01",16.69,2.3,30,"1987-09-01 2016-09-01",21.31,1.71,30,"1987-09-01 2016-09-01",1.78,1.65,30,"1987-09-01 2016-09-01",48.97,6.19,30,"1987-09-01 2016-09-01",3.9,1.43,30,"1987-09-01 2016-09-01",1.62,0.93,30,"1987-09-01 2016-09-01",43.5,28.82,30,"1987-09-01 2016-09-01",,,,,,,,,0.1,0.24,20,"1987-09-01 2009-09-01",,,,
2017-08-01,12.59,1.42,30,"1987-08-01 2016-08-01",92.63,4.09,30,"1987-08-01 2016-08-01",22.55,2,30,"1987-08-01 2016-08-01",20.28,2,30,"1987-08-01 2016-08-01",6.87,1.41,30,"1987-08-01 2016-08-01",45.87,5.11,30,"1987-08-01 2016-08-01",9.05,1.41,30,"1987-08-01 2016-08-01",1.26,0.78,30,"1987-08-01 2016-08-01",58.87,36.94,30,"1987-08-01 2016-08-01",,,,,,,,,0,0,21,"1987-08-01 2007-08-01",,,,
2017-07-01,13.54,1.36,30,"1987-07-01 2016-07-01",90.77,3.93,30,"1987-07-01 2016-07-01",24.14,1.48,30,"1987-07-01 2016-07-01",20.85,1.57,30,"1987-07-01 2016-07-01",7.92,1.21,30,"1987-07-01 2016-07-01",43.78,4.41,30,"1987-07-01 2016-07-01",10.8,1.01,30,"1987-07-01 2016-07-01",1.29,0.85,30,"1987-07-01 2016-07-01",79.14,35.14,30,"1987-07-01 2016-07-01",,,,,,,,,0,0,20,"1987-07-01 2007-07-01",,,,
2017-06-01,10.4,1.31,30,"1987-06-01 2016-06-01",87.73,5.4,30,"1987-06-01 2016-06-01",21.84,1.38,30,"1987-06-01 2016-06-01",21.29,2.35,30,"1987-06-01 2016-06-01",4.21,1.56,30,"1987-06-01 2016-06-01",40.48,5.56,30,"1987-06-01 2016-06-01",8.28,1.23,30,"1987-06-01 2016-06-01",1.65,0.92,30,"1987-06-01 2016-06-01",75.71,40.06,30,"1987-06-01 2016-06-01",,,,,,,,,0,0,21,"1987-06-01 2007-06-01",,,,
2017-05-01,3.84,1.75,30,"1987-05-01 2016-05-01",82.34,6.25,30,"1987-05-01 2016-05-01",17.25,2.09,30,"1987-05-01 2016-05-01",23.27,2.09,30,"1987-05-01 2016-05-01",-2.73,1.83,30,"1987-05-01 2016-05-01",33.2,5.07,30,"1987-05-01 2016-05-01",2.86,1.47,30,"1987-05-01 2016-05-01",2.24,1.03,30,"1987-05-01 2016-05-01",31.79,20.07,30,"1987-05-01 2016-05-01",,,,,,,,,0.4,0.79,21,"1987-05-01 2011-05-01",,,,
2017-04-01,-2.22,1.65,30,"1987-04-01 2016-04-01",80.89,5.25,30,"1987-04-01 2016-04-01",9.81,2.64,30,"1987-04-01 2016-04-01",22.89,2,30,"1987-04-01 2016-04-01",-8.71,1.93,30,"1987-04-01 2016-04-01",36,4.91,30,"1987-04-01 2016-04-01",-3.34,2.08,30,"1987-04-01 2016-04-01",2.64,1.38,30,"1987-04-01 2016-04-01",19.21,10.33,30,"1987-04-01 2016-04-01",,,,,,,,,7.7,8.75,26,"1987-04-01 2015-04-01",,,,
2017-03-01,-8.35,3.13,30,"1987-03-01 2016-03-01",82.59,6.16,30,"1987-03-01 2016-03-01",0.64,3.61,30,"1987-03-01 2016-03-01",21.12,1.77,30,"1987-03-01 2016-03-01",-16.91,4.22,30,"1987-03-01 2016-03-01",45.81,5.52,30,"1987-03-01 2016-03-01",-13.14,4.19,30,"1987-03-01 2016-03-01",2.1,0.79,30,"1987-03-01 2016-03-01",17.76,10.63,30,"1987-03-01 2016-03-01",,,,,,,,,26.4,13.92,27,"1987-03-01 2015-03-01",,,,
2017-02-01,-12.62,4.1,30,"1987-02-01 2016-02-01",83.91,6.8,30,"1987-02-01 2016-02-01",-6.57,4.12,30,"1987-02-01 2016-02-01",19.09,1.87,30,"1987-02-01 2016-02-01",-22.27,4.99,30,"1987-02-01 2016-02-01",58.85,7.14,30,"1987-02-01 2016-02-01",-19.17,4.5,30,"1987-02-01 2016-02-01",1.61,0.92,30,"1987-02-01 2016-02-01",13.86,9.1,30,"1987-02-01 2016-02-01",,,,,,,,,31.6,13.01,27,"1987-02-01 2015-02-01",,,,
2017-01-01,-15.57,4.48,30,"1987-01-01 2016-01-01",83.52,6.54,30,"1987-01-01 2016-01-01",-11.37,3.98,30,"1987-01-01 2016-01-01",18.39,2.43,30,"1987-01-01 2016-01-01",-24.83,4.66,30,"1987-01-01 2016-01-01",67.15,5.73,30,"1987-01-01 2016-01-01",-21.89,3.86,30,"1987-01-01 2016-01-01",1.44,0.89,30,"1987-01-01 2016-01-01",17.8,8.56,30,"1987-01-01 2016-01-01",,,,,,,,,27.7,11.71,27,"1987-01-01 2015-01-01",,,,
2016-12-01,-13.58,4.96,30,"1986-12-01 2015-12-01",85.65,6.45,30,"1986-12-01 2015-12-01",-9.91,4.74,30,"1986-12-01 2015-12-01",17.98,1.97,30,"1986-12-01 2015-12-01",-22.12,5.31,30,"1986-12-01 2015-12-01",70.62,7.15,30,"1986-12-01 2015-12-01",-19.53,4.7,30,"1986-12-01 2015-12-01",1.47,0.88,30,"1986-12-01 2015-12-01",16.7,9.38,30,"1986-12-01 2015-12-01",,,,,,,,,19.8,9.75,25,"1986-12-01 2014-12-01",,,,
2016-11-01,-7.48,3.44,30,"1986-11-01 2015-11-01",89.45,4.46,30,"1986-11-01 2015-11-01",-3.42,3.49,30,"1986-11-01 2015-11-01",19.05,1.77,30,"1986-11-01 2015-11-01",-14.47,4.13,30,"1986-11-01 2015-11-01",69.12,5.25,30,"1986-11-01 2015-11-01",-12.28,3.66,30,"1986-11-01 2015-11-01",1.79,0.95,30,"1986-11-01 2015-11-01",19.9,11.25,30,"1986-11-01 2015-11-01",,,,,,,,,8.7,5.83,22,"1986-11-01 2014-11-01",,,,
